id,true_text,predicted_text,metrics
27263,which,which,0.0
61205,',",",1.0
99624,had,,1.0
36211,appear,app,0.5
55771,to,to,0.0
11203,Verwoerd,aw,0.875
55706,new,new,0.0
45818,abandoned,ab,0.7777777777777778
39108,-,-,0.0
75519,lack,l,0.75
43600,There,There,0.0
81026,reduction,,1.0
31419,Irish,,1.0
90278,a,a,0.0
40999,machine,machine,0.0
10407,",",a,1.0
41840,lumber,l,0.8333333333333334
68628,that,that,0.0
80497,In,In,0.0
86172,had,had,0.0
17722,Cyprus,,1.0
85266,Her,,1.0
69499,name,one,0.75
53217,were,,1.0
111858,to,to,0.0
57168,be,be,0.0
73914,by,by,0.0
99467,from,from,0.0
106881,her,,1.0
63412,search,search,0.0
2930,and,and,0.0
82305,see,the,0.6666666666666666
77137,Research,Research,0.0
31103,on,on,0.0
62321,",",",",0.0
62382,happen,h,0.8333333333333334
60803,best,best,0.0
66061,that,that,0.0
24697,central,ual,0.7142857142857143
106382,Gavin,g,1.0
9586,Gaitskell,G,0.8888888888888888
81697,'d,'d,0.0
76380,introduced,inc,0.7
41670,very,very,0.0
67112,the,the,0.0
3454,the,the,0.0
111065,wasn't,was,0.5
79717,and,and,0.0
35785,added,add,0.4
46477,the,the,0.0
69753,to,to,0.0
59018,to,to,0.0
17779,that,that,0.0
26283,power,power,0.0
11471,findings,frog,0.75
41709,only,only,0.0
95981,clips,ciples,0.6
32532,Fourth,,1.0
1903,a,a,0.0
81732,?,??,1.0
974,conference,conference,0.0
114242,",",",",0.0
99885,being,being,0.0
59955,Rome,house,0.75
2832,than,these,0.75
77367,"""",",",1.0
102035,his,,1.0
42201,moulds,m,0.8333333333333334
44804,any,any,0.0
97401,sound,,1.0
77949,are,are,0.0
99244,the,the,0.0
31564,This,This,0.0
23070,the,the,0.0
110457,confine,come,0.5714285714285714
12470,Old,Old,0.0
92235,vain,V,1.0
54856,we,we,0.0
3777,got,get,0.3333333333333333
655,action,action,0.0
85950,It,,1.0
17066,suit,,1.0
38185,at,of,1.0
35321,that,,1.0
64706,on,on,0.0
55658,gladly,ally,0.5
55401,in,,1.0
12028,of,of,0.0
95114,most,most,0.0
102650,D.S.C.,D,0.8333333333333334
33420,codex,c,0.8
25557,shyly,s,0.8
73752,residual,resident,0.375
103475,to,,1.0
16874,about,at,0.6
81520,and,and,0.0
50640,refined,ref,0.5714285714285714
102063,minds,mind,0.2
86964,fury,,1.0
98629,Alastair,star,0.5
39757,the,the,0.0
67222,like,like,0.0
114075,sporting,s,0.875
107252,always,always,0.0
11364,to,to,0.0
59759,have,have,0.0
38218,and,and,0.0
48983,her,her,0.0
75796,less,less,0.0
61209,writing,writing,0.0
26174,in,in,0.0
72021,structurally,stru,0.6666666666666666
52220,CUP,,1.0
78449,a,a,0.0
80933,substantial,sub,0.7272727272727273
106006,according,according,0.0
39210,but,bit,0.3333333333333333
2483,of,of,0.0
7261,join,,1.0
79601,aluminium,ain,0.6666666666666666
41503,secured,sec,0.5714285714285714
87543,The,The,0.0
59301,this,this,0.0
12111,double,double,0.0
18544,to,to,0.0
64626,",",",",0.0
26848,series,ries,0.3333333333333333
55996,clearly,clear,0.2857142857142857
85093,the,the,0.0
93213,and,and,0.0
50136,first,first,0.0
41175,the,the,0.0
82361,",",",",0.0
46016,inevitably,ly,0.8
18686,in,,1.0
60616,ever,,1.0
102608,darling,dr,0.7142857142857143
1825,resume,me,0.6666666666666666
15776,We,He,0.5
15562,",",",",0.0
90021,But,But,0.0
63975,malady,m,0.8333333333333334
46093,not,not,0.0
88717,",",,1.0
65456,",",",",0.0
12706,to,to,0.0
115130,his,his,0.0
89728,with,with,0.0
60702,the,the,0.0
68884,very,,1.0
1051,blown,down,0.4
40037,legs,le,0.5
96885,Waving,aving,0.16666666666666666
69755,colour,cro,0.6666666666666666
26003,and,and,0.0
99977,annoyance,ounce,0.5555555555555556
17748,the,the,0.0
85563,her,her,0.0
42072,a,a,0.0
45656,"""",,1.0
106836,a,a,0.0
28576,whom,wh,0.5
24897,taken,t,0.8
33857,action,action,0.0
105997,a,a,0.0
19375,Yanks,anks,0.2
62401,!,,1.0
9150,to,to,0.0
81416,very,very,0.0
63715,first,first,0.0
95475,it,it,0.0
39826,that,,1.0
22430,The,The,0.0
18134,the,the,0.0
107235,pretend,pre,0.5714285714285714
54306,made,made,0.0
62006,will,will,0.0
90782,the,The,0.3333333333333333
5528,it,it,0.0
105884,the,the,0.0
46374,further,urtherher,0.5714285714285714
59808,",",",",0.0
84766,the,the,0.0
2169,to,to,0.0
42105,I,I,0.0
52043,in,in,0.0
17942,weather,weather,0.0
68747,",",",",0.0
63660,understand,under,0.5
61203,English,English,0.0
54114,fact,fact,0.0
20521,Ben,,1.0
31522,I,I,0.0
61200,one,one,0.0
43028,where,where,0.0
9136,of,of,0.0
99316,was,was,0.0
40160,the,the,0.0
20885,Germany's,Fer,0.7777777777777778
41512,as,as,0.0
114201,muffled,method,0.7142857142857143
91740,expressionless,ex,0.8571428571428571
5021,up,up,0.0
20611,"""","""",0.0
7673,Conservative,ConservativeConservative,1.0
65854,adding,iding,0.3333333333333333
17051,over,over,0.0
25993,in,in,0.0
26945,Bryan,B,0.8
3614,a,a,0.0
69006,a,a,0.0
44620,these,these,0.0
51467,alone,done,0.4
114273,holiday,God,0.7142857142857143
56066,he,he,0.0
54185,many,,1.0
56240,",",",",0.0
31551,gives,g,0.8
53696,was,was,0.0
32687,colleagues,ages,0.6
83098,one,one,0.0
71506,he,he,0.0
53064,',",",1.0
67284,later,later,0.0
92243,life-tempo,iffempt,0.5
45335,;,;,0.0
68558,",",",",0.0
57957,the,the,0.0
58334,to,to,0.0
13657,a,a,0.0
14257,self-,-,0.8
7633,their,their,0.0
76755,large,huge,0.6
45762,it,it,0.0
94843,Indians,Indiana,0.14285714285714285
227,existence,ence,0.5555555555555556
71654,women,,1.0
69677,and,,1.0
111112,a,a,0.0
78019,to,to,0.0
45138,obvious,ob,0.7142857142857143
56384,how,how,0.0
112351,house,house,0.0
106795,he,,1.0
81980,could,,1.0
46741,citizens,rit,0.75
30038,agreed,aged,0.3333333333333333
27920,their,their,0.0
46772,to,to,0.0
66990,Neapolitan,New,0.8
73542,in,in,0.0
6925,of,of,0.0
59716,",",",",0.0
15128,takes,t,0.8
3212,He,He,0.0
54695,fought,ought,0.16666666666666666
43579,fishery,ifty,0.7142857142857143
15067,has,has,0.0
44056,"1,500",it,1.0
50558,",",",",0.0
101908,you,you,0.0
37998,afternoon,after,0.4444444444444444
69077,The,The,0.0
71614,with,with,0.0
14991,rising,rising,0.0
6262,last,,1.0
10176,which,which,0.0
61230,the,the,0.0
6453,hold,hold,0.0
66480,",",",",0.0
23961,this,this,0.0
32127,ture,,1.0
18012,Good,Good,0.0
8590,any,,1.0
43395,Norfolk,N,0.8571428571428571
75060,the,the,0.0
115003,it,it,0.0
37903,how,how,0.0
34842,night-time,right,0.6
14419,possibility,ossibility,0.09090909090909091
25552,",",",",0.0
18068,a,a,0.0
20427,first,first,0.0
34070,God,God,0.0
113887,Monsieur,M,0.875
98657,she,she,0.0
43678,",",",",0.0
76906,),",",1.0
100190,alone,,1.0
93933,kept,,1.0
13026,carrying,carry,0.375
29321,the,the,0.0
101014,wid,,1.0
17981,life,life,0.0
95772,two-twenty,-,0.9
27401,his,his,0.0
86663,Passon,Pass,0.3333333333333333
24624,bring,bring,0.0
7936,Liberal,Liberal,0.0
79395,is,is,0.0
51394,created,created,0.0
2423,saying,s,0.8333333333333334
11518,#,per,3.0
97990,their,their,0.0
35827,by,by,0.0
88961,respect,,1.0
52233,",",",",0.0
102981,Accuracy,Anyway,0.625
54343,One,One,0.0
104741,like,,1.0
102165,ought,ought,0.0
12376,signed,ained,0.3333333333333333
104448,said,said,0.0
82971,be,be,0.0
103630,me,,1.0
50207,sighed,s,0.8333333333333334
39468,can,can,0.0
11613,United,United,0.0
22868,well,,1.0
65712,",",",",0.0
61122,the,the,0.0
29138,can't,,1.0
88543,Kitty,ifty,0.4
96452,spirits,spirit,0.14285714285714285
35322,we,we,0.0
36752,",",",",0.0
96370,though,though,0.0
92234,in,in,0.0
99006,5.0,5,0.6666666666666666
89197,than,,1.0
67730,found,found,0.0
101747,",",",",0.0
19461,I,,1.0
47735,",",",",0.0
86509,Pete,Peter,0.25
42181,the,the,0.0
31205,"""","""",0.0
5354,is,,1.0
64771,new,new,0.0
45008,hexagonal,huge,0.7777777777777778
83196,Empress,express,0.2857142857142857
53934,Chapter,Chapter,0.0
33104,page,page,0.0
38629,at,at,0.0
25961,estranged,arred,0.6666666666666666
39035,crochet,c,0.8571428571428571
110036,other,other,0.0
57408,a,a,0.0
23436,with,with,0.0
108031,been,been,0.0
48759,Lefroy,Le,0.6666666666666666
65692,the,the,0.0
56008,Burge,Bur,0.4
43623,caught,ought,0.3333333333333333
34505,your,your,0.0
88130,it,it,0.0
39870,stitches,s,0.875
97775,',",",1.0
95036,unwelcome,conference,0.7777777777777778
96830,he,he,0.0
70327,her,her,0.0
107202,be,be,0.0
98314,Captive,C,0.8571428571428571
79261,radioactivity,rad,0.7692307692307693
97364,conductor,cond,0.5555555555555556
26218,for,for,0.0
77208,Post,,1.0
24681,and,and,0.0
76504,been,been,0.0
95174,minds,,1.0
85084,as,as,0.0
106830,dancing,ancing,0.14285714285714285
23826,France,France,0.0
36312,particular,part,0.6
8455,can,can,0.0
23036,"""","""",0.0
90065,regarded,reged,0.375
31635,set,set,0.0
42089,use,,1.0
43410,herring,,1.0
64858,",",",",0.0
101734,if,if,0.0
29905,David,D,0.8
21027,ally,ally,0.0
39849,are,are,0.0
36322,together,together,0.0
39658,household,house,0.4444444444444444
38696,three,three,0.0
106264,want,want,0.0
63843,here,here,0.0
68093,his,his,0.0
33768,all,all,0.0
20534,of,of,0.0
33570,the,the,0.0
112002,hissed,issued,0.3333333333333333
2523,mention,vention,0.14285714285714285
108588,had,had,0.0
86771,",",,1.0
9388,VIENNA,V,0.8333333333333334
36020,the,the,0.0
58086,very,very,0.0
96165,ask,rep,1.0
104247,driven,d,0.8333333333333334
19256,accused,ac,0.7142857142857143
44118,predators,ers,0.6666666666666666
55614,it,,1.0
49355,close,close,0.0
14633,of,of,0.0
91015,had,,1.0
16376,if,if,0.0
75418,",",",",0.0
102058,too,too,0.0
21794,new,new,0.0
40182,of,of,0.0
63021,While,While,0.0
39336,It,It,0.0
102907,lonely,l,0.8333333333333334
54165,and,and,0.0
104120,weight,weight,0.0
74934,has,has,0.0
103345,have,have,0.0
84134,Angeli,Ang,0.5
24055,and,and,0.0
76748,social,social,0.0
54155,and,and,0.0
47272,'s,,1.0
20530,in,,1.0
12704,Edward,Edward,0.0
99563,anger,ange,0.2
99805,sent,,1.0
89657,filched,f,0.8571428571428571
95983,he,,1.0
36470,In,In,0.0
29755,",",",",0.0
104722,west,,1.0
3487,beyond,be,0.6666666666666666
71317,occasion,occ,0.625
75513,may,may,0.0
33470,is,is,0.0
10732,that,,1.0
37322,place,place,0.0
91798,utter,,1.0
70563,parting,porting,0.14285714285714285
19942,my,my,0.0
6843,),,1.0
76185,control,control,0.0
113614,properly,pro,0.625
111679,easy,easy,0.0
39314,drawing-rooms,arming,0.6923076923076923
40968,finish,ish,0.5
43872,tired,,1.0
98589,but,but,0.0
61441,God,God,0.0
31477,last,last,0.0
25902,to,to,0.0
9838,saw,,1.0
19799,pitch,,1.0
105712,We,,1.0
100417,we,,1.0
102646,",",",",0.0
35065,3,3,0.0
103693,ask,ask,0.0
28876,through,though,0.14285714285714285
1681,delegates,ed,0.8888888888888888
65131,his,his,0.0
7785,the,the,0.0
66352,described,described,0.0
50266,to,to,0.0
87535,With,with,0.25
53496,poll-tax,-,0.875
72615,should,should,0.0
99039,in,in,0.0
93722,we,we,0.0
25163,the,the,0.0
42618,chines,ciples,0.5
44134,content,cent,0.42857142857142855
94965,and,and,0.0
74995,it,it,0.0
79744,observing,arming,0.5555555555555556
96347,she,,1.0
73549,of,of,0.0
58838,",",",",0.0
18269,and,,1.0
11734,mobilisation,ical,0.8333333333333334
91888,come,,1.0
41443,the,the,0.0
21663,units,,1.0
78288,or,,1.0
110424,touched,t,0.8571428571428571
93792,go,go,0.0
76129,experienced,exper,0.5454545454545454
33706,personal,person,0.25
5413,authority,author,0.3333333333333333
62064,am,an,0.5
34016,The,The,0.0
101309,from,,1.0
52389,Gaunt,,1.0
101178,life,,1.0
8878,and,and,0.0
23787,",",",",0.0
61366,frightful,fightfulful,0.4444444444444444
100688,her,be,0.6666666666666666
1664,because,because,0.0
75247,according,according,0.0
79305,which,which,0.0
30976,a,a,0.0
27118,if,if,0.0
4480,of,of,0.0
20750,economic,economic,0.0
99762,morning,,1.0
94775,hurts,,1.0
88272,fervently,lyly,0.7777777777777778
34756,of,of,0.0
80006,approx.,app,0.5714285714285714
20395,a,a,0.0
43610,even,even,0.0
109722,else's,el,0.6666666666666666
85866,I,",",1.0
84068,uttered,art,0.8571428571428571
57170,;,;,0.0
105941,towards,t,0.8571428571428571
109989,!,!,0.0
43492,"""",,1.0
70336,any,,1.0
61246,have,have,0.0
58162,town,town,0.0
10878,would,would,0.0
39470,a,a,0.0
64005,prophet,pro,0.5714285714285714
13965,to,to,0.0
17540,had,had,0.0
90438,arrival,ar,0.7142857142857143
108054,",",",",0.0
77711,employing,employ,0.3333333333333333
75585,Welwyn,wings,1.0
84472,schemes,s,0.8571428571428571
99170,set,ed,0.6666666666666666
14867,good,good,0.0
32529,problems,pro,0.625
89594,by,,1.0
114682,reported,reportededed,0.5
39853,small,small,0.0
39756,while,while,0.0
18137,was,was,0.0
89518,confirms,conf,0.5
91864,table,table,0.0
64382,to,to,0.0
108382,?,?,0.0
38479,quoting,go,0.8571428571428571
61936,a,a,0.0
112520,the,the,0.0
46617,responsible,re,0.8181818181818182
23168,of,of,0.0
70431,that,that,0.0
58345,",",",",0.0
85763,'d,'d,0.0
7775,a,a,0.0
40270,),"""",1.0
71261,was,was,0.0
104320,I,",",1.0
10760,",",",",0.0
81248,on,on,0.0
38070,not,not,0.0
46126,they,they,0.0
182,out-dated,annoted,0.6666666666666666
87168,heard,,1.0
41934,made,made,0.0
71504,Byron,By,0.6
70148,Byron,By,0.6
66441,had,had,0.0
72648,of,of,0.0
78640,molal,model,0.4
46471,Final,Final,0.0
105562,lot,lot,0.0
21119,which,which,0.0
50088,sought,ought,0.16666666666666666
77532,Schemes,sc,0.8571428571428571
61019,he,he,0.0
70987,society,safety,0.42857142857142855
79352,to,to,0.0
37509,never,never,0.0
49363,train,train,0.0
78582,electrically,istically,0.4166666666666667
75680,with,,1.0
20795,?,?,0.0
110529,a,a,0.0
55571,and,,1.0
88142,a,a,0.0
66940,of,of,0.0
78268,that,that,0.0
7536,",",",",0.0
32368,Bending,B,0.8571428571428571
996,and,and,0.0
104249,surviving,sw,0.8888888888888888
42738,of,of,0.0
11505,speech,green,0.6666666666666666
111960,?,,1.0
10008,the,the,0.0
91861,across,ac,0.6666666666666666
14130,barbarously,ban,0.8181818181818182
39430,",",",",0.0
34950,mixture,ure,0.5714285714285714
50508,to,to,0.0
17511,two,two,0.0
26548,altogether,another,0.4
91931,and,and,0.0
106075,some,some,0.0
49014,ensured,urred,0.5714285714285714
27879,Allen,Allen,0.0
45625,for,for,0.0
82619,whole,wh,0.6
9691,Union,,1.0
78817,of,of,0.0
38308,the,the,0.0
1003,not,not,0.0
11627,most,most,0.0
64124,chapter,chapter,0.0
69048,necessary,her,0.7777777777777778
75601,more,more,0.0
26288,dramatist,dr,0.7777777777777778
83371,impatient,im,0.7777777777777778
42148,for,for,0.0
112943,me,me,0.0
81869,of,of,0.0
108931,You,you,0.3333333333333333
20501,was,was,0.0
37178,from,,1.0
93999,saying,s,0.8333333333333334
53240,its,its,0.0
33499,orchards,s,0.875
74523,payments,parents,0.25
12069,This,This,0.0
75288,numbers,n,0.8571428571428571
107967,a,a,0.0
86311,one,one,0.0
55338,and,and,0.0
68176,told,told,0.0
40959,",",",",0.0
30907,cut,,1.0
90163,the,the,0.0
38229,",",",",0.0
106418,go,go,0.0
91142,wanted,wed,0.5
42074,floor,for,0.4
105403,at,at,0.0
81359,to,to,0.0
60019,was,was,0.0
66199,a,a,0.0
63604,of,of,0.0
12757,ETU,,1.0
114774,white,white,0.0
17530,deaths,death,0.16666666666666666
101810,-,-,0.0
77925,London,London,0.0
76551,with,with,0.0
106837,chair,,1.0
57441,month,,1.0
37579,we,,1.0
78302,niobium,,1.0
4815,be,be,0.0
82041,early,early,0.0
11108,of,of,0.0
44869,In,In,0.0
84929,we,we,0.0
104070,in,in,0.0
7680,has,has,0.0
20450,It,it,0.5
10129,of,of,0.0
24925,monuments,sum,0.7777777777777778
53666,of,of,0.0
57888,he,he,0.0
26930,morality,m,0.875
11593,He,He,0.0
11103,This,This,0.0
15441,to,to,0.0
111381,which,,1.0
107112,safely,s,0.8333333333333334
100591,they,,1.0
94831,other,att,0.8
21870,time,time,0.0
8151,will,will,0.0
22261,of,of,0.0
2568,not,not,0.0
52505,",",",",0.0
64289,As,As,0.0
111832,the,the,0.0
102538,greeted,ed,0.7142857142857143
7177,Algeria,,1.0
43110,Norwegian,November,0.6666666666666666
42801,the,He,0.6666666666666666
87428,happily,happy,0.2857142857142857
93776,visited,ified,0.42857142857142855
1911,has,has,0.0
22270,play,play,0.0
13275,if,if,0.0
43961,little,,1.0
34149,",",",",0.0
112090,the,the,0.0
63161,them-,-,0.8
64003,a,a,0.0
27967,action,action,0.0
30848,a,a,0.0
25607,single,,1.0
38101,she,she,0.0
33048,the,the,0.0
72324,anybody,any,0.5714285714285714
92306,calling,ailing,0.2857142857142857
21233,prevent,pret,0.42857142857142855
17749,trading,tr,0.7142857142857143
78930,within,with,0.3333333333333333
15199,this,this,0.0
82471,going,going,0.0
39224,and,and,0.0
99325,to,to,0.0
108598,remembered,rem,0.7
94893,had,had,0.0
18903,A,,1.0
112567,over,over,0.0
24389,characters,chers,0.5
63830,false,false,0.0
40279,marked,m,0.8333333333333334
82128,this,this,0.0
22281,ban,ban,0.0
65686,had,had,0.0
57151,",",",",0.0
61369,',",",1.0
37299,ordinary,ordinary,0.0
69941,preserved,pres,0.5555555555555556
104001,",",",",0.0
83414,you,you,0.0
41844,Fig.,Fig,0.25
104182,The,The,0.0
82626,favour,avour,0.16666666666666666
26742,unfamiliar,un,0.8
2071,in,,1.0
13867,on,on,0.0
56556,but,but,0.0
39744,delicate,del,0.625
9758,Holy,H,0.75
9305,Thinking,making,0.5
8318,the,the,0.0
87201,mother's,mother,0.25
76667,and,,1.0
45648,to,to,0.0
100408,apparently,ally,0.7
70426,affection,after,0.6666666666666666
10988,all-Regular,-,0.9090909090909091
66045,",",",",0.0
4443,not,not,0.0
61573,fear,,1.0
74473,expensive,expensiveensive,0.6666666666666666
100505,island,stand,0.3333333333333333
22491,of,of,0.0
2791,slice,,1.0
16046,apartheid,ap,0.7777777777777778
46952,T.,I,1.0
74177,the,the,0.0
32223,a,a,0.0
32736,it,it,0.0
14156,Germany,,1.0
17386,folk,folk,0.0
31573,no,no,0.0
93850,she,she,0.0
49047,By,By,0.0
108162,off-duty,off,0.625
7486,that,that,0.0
25984,who,who,0.0
76350,bring,bring,0.0
70483,England,England,0.0
77237,are,are,0.0
71140,affidavit,,1.0
30988,I,",",1.0
50371,",",",",0.0
98839,clarity,,1.0
55842,the,the,0.0
38704,the,the,0.0
98222,first,first,0.0
83919,passion,pass,0.42857142857142855
40065,give,give,0.0
75117,basically,ically,0.3333333333333333
18844,The,The,0.0
69743,marketable,mableableable,0.6
14886,small,small,0.0
40823,the,the,0.0
18168,!,I,1.0
86918,inter-,-,0.8333333333333334
42420,taken,aken,0.2
27676,were,were,0.0
81799,the,the,0.0
2296,He,the,1.0
26567,heard,head,0.2
50260,",",,1.0
35983,the,the,0.0
18332,into,,1.0
90498,As,As,0.0
10323,safety,safety,0.0
98840,he,he,0.0
17477,about,about,0.0
92038,Stage,stage,0.2
21016,toward,t,0.8333333333333334
59399,against,,1.0
43877,),,1.0
57742,1superceded,rencheded,0.5454545454545454
41018,the,the,0.0
52711,",",",",0.0
27202,It,It,0.0
29426,piano,p,0.8
56774,not,not,0.0
106717,animatedly,ally,0.7
64979,found,found,0.0
88792,supper,super,0.16666666666666666
72305,in,in,0.0
1552,spokesman,problem,0.7777777777777778
46580,in,in,0.0
44652,thrown,m,1.0
95066,Mr,,1.0
15820,primitive,irm,0.7777777777777778
12101,these,there,0.2
95654,And,And,0.0
41677,which,which,0.0
1410,of,of,0.0
23644,",",",",0.0
71318,was,was,0.0
39706,",",",",0.0
60805,de,,1.0
69610,THAT,,1.0
112463,loan,law,0.5
21577,number,number,0.0
22535,concentrated,coned,0.5833333333333334
30373,on,,1.0
98882,scanner,sc,0.7142857142857143
87190,woman,woman,0.0
97655,we,we,0.0
109684,course,,1.0
6219,convicted,cont,0.5555555555555556
61823,mistaken,m,0.875
84209,glance,ence,0.5
54869,said,said,0.0
108884,didn't,didn,0.3333333333333333
89229,lay,,1.0
5327,week,week,0.0
93818,on,on,0.0
17652,to,to,0.0
19540,specialising,special,0.4166666666666667
16068,left,left,0.0
17366,lucky,itty,0.8
55923,was,was,0.0
81133,uniformity,unity,0.5
103071,a,a,0.0
93475,mistake,mist,0.42857142857142855
64851,for,for,0.0
65899,brother-in-law,mother,0.6428571428571429
50163,",",",",0.0
51375,aromatics,ac,0.7777777777777778
32419,more,,1.0
3032,new,new,0.0
4971,Mr.,.,0.6666666666666666
113758,did,did,0.0
36930,surge,sur,0.4
29855,writer,writer,0.0
6987,guest,gu,0.6
60927,who,who,0.0
55822,of,of,0.0
41553,seat,seat,0.0
14177,fire,,1.0
69381,with,with,0.0
86704,hour,hour,0.0
53944,gauged,g,0.8333333333333334
81769,he,he,0.0
87330,rooms,rous,0.4
113788,",",",",0.0
12304,of,of,0.0
93712,lawyer,law,0.5
58521,enjoyed,engine,0.5714285714285714
22098,who,who,0.0
91436,the,the,0.0
11865,strictures,st,0.8
77714,the,the,0.0
9333,President,President,0.0
89320,of,of,0.0
37537,to,to,0.0
22913,appears,app,0.5714285714285714
103182,"""","""",0.0
27648,",",",",0.0
47160,itself,it,0.6666666666666666
18586,too,to,0.3333333333333333
108491,'s,,1.0
77617,and,and,0.0
100926,",",",",0.0
4862,General,,1.0
80729,of,of,0.0
30696,room,room,0.0
89995,office,,1.0
2171,Kennedy,Kenn,0.42857142857142855
14963,to,to,0.0
87797,right,right,0.0
29118,"""","""",0.0
51294,cannot,annot,0.16666666666666666
30882,the,the,0.0
22938,An,,1.0
48651,of,of,0.0
86116,me,me,0.0
105356,us,as,0.5
107442,alone,alone,0.0
7737,British,British,0.0
69723,-,-,0.0
95187,could,,1.0
95207,a,a,0.0
68983,dear,,1.0
42518,brass,b,0.8
35697,derived,dev,0.5714285714285714
114743,shoes,sh,0.6
45776,bits,bit,0.25
62228,!,,1.0
35135,hard-,hard,0.2
43796,without,without,0.0
69767,",",",",0.0
105681,either,,1.0
78030,through,through,0.0
31283,then,,1.0
27390,more,more,0.0
5441,supreme,super,0.42857142857142855
77358,down,down,0.0
64104,",",",",0.0
66281,that,that,0.0
44497,end,,1.0
52185,HE,,1.0
19856,six,,1.0
16357,appeared,app,0.625
12324,cliche-ridden,ried,0.7692307692307693
53271,and,and,0.0
6769,for,for,0.0
84175,badge,bag,0.4
86136,had,had,0.0
70687,code,code,0.0
1680,African,African,0.0
60444,the,the,0.0
20439,will,will,0.0
61281,fall,fall,0.0
33896,"""","""",0.0
7333,and,and,0.0
100210,With,,1.0
5663,not,not,0.0
80264,recognized,,1.0
37995,be,the,1.0
64493,notice,notice,0.0
44725,",",",",0.0
34553,soul,,1.0
53023,even,even,0.0
112045,down,down,0.0
28881,as,,1.0
87778,No,no,0.5
61862,mass,,1.0
5691,in,in,0.0
58436,as,as,0.0
102184,be,be,0.0
109292,into,into,0.0
53438,marks,makes,0.4
85310,a,a,0.0
79033,of,of,0.0
16993,to,to,0.0
60080,rain,,1.0
60258,is,is,0.0
90676,",",",",0.0
49382,taking,training,0.5
105948,supposed,suggest,0.625
23217,club,du,0.75
73452,three,,1.0
51328,long,long,0.0
25220,the,the,0.0
62183,of,of,0.0
54888,took,ook,0.25
33964,is,is,0.0
52422,trouble,t,0.8571428571428571
50956,that,that,0.0
40356,taper,paper,0.2
43798,to,to,0.0
30504,atmosphere,mosp,0.6
95671,surely,ly,0.6666666666666666
45160,very,very,0.0
47563,established,ex,0.9090909090909091
63350,years,ears,0.2
91273,I,",",1.0
94315,in,,1.0
63983,remedies,re,0.75
53080,who,who,0.0
89557,his,his,0.0
63351,before,before,0.0
53862,",",",",0.0
68175,He,the,1.0
95778,so,?,1.0
41169,frame,frame,0.0
59313,been,been,0.0
45893,be,be,0.0
85358,was,was,0.0
11337,to,to,0.0
55746,have,have,0.0
63850,express,express,0.0
16060,Commonwealth,Common,0.5
52184,THAT,,1.0
40387,making,making,0.0
42411,the,the,0.0
101705,weren't,self,0.8571428571428571
113141,",",",",0.0
69715,pretends,protect,0.5
39302,One,One,0.0
71630,at,at,0.0
107075,he,he,0.0
70078,wrote,wrote,0.0
36547,the,the,0.0
2452,to,to,0.0
13651,of,of,0.0
12424,",",",",0.0
4372,it,it,0.0
49362,the,the,0.0
103458,me,,1.0
37544,time,the,0.5
54621,political,ical,0.5555555555555556
101310,?,,1.0
107824,at,at,0.0
96921,"""",,1.0
31594,using,using,0.0
