id,true_text,predicted_text,metrics
54275,"1,000,000",1ENDDAD,0.8888888888888888
30605,covered,coederedoved,0.8571428571428571
104249,surviving,songing,0.5555555555555556
84750,and,andouded,1.6666666666666667
25796,unborn,whouon,0.8333333333333334
34514,your,youuraveou,1.5
77058,upper,appppperap,1.2
11097,Verwoerd,ledwordold,0.75
92969,their,theiriir.,0.8
52448,and,andouded,1.6666666666666667
90514,moments,nableals's,1.1428571428571428
110837,Inspector,Inapeted,0.4444444444444444
29402,who,who000ooke,2.3333333333333335
63420,malady,unayaldap,1.0
1816,the,the.k,0.6666666666666666
9298,for,forapoy,1.3333333333333333
19375,Yanks,figalksalksalksalks,3.2
76667,and,andouded,1.6666666666666667
11292,the,theaable,1.6666666666666667
37191,which,withinlightisticill,3.0
90992,calling,singallingill,1.0
91820,",",""",.'",3.0
82229,",",","".-",3.0
11454,Medical,helicalcipal,1.0
6825,for,forouoyap,2.0
67338,medicine,medineincc,0.5
72223,The,The.able,1.6666666666666667
1051,blown,BknownDou,1.2
79328,pestle,restableblefield,1.8333333333333333
14875,value,valueavelure,1.4
81520,and,andouded,1.6666666666666667
102164,You,Yououloud,2.0
38456,the,the.l,0.6666666666666666
9786,added,addededableled,1.8
96599,his,hisisits,1.6666666666666667
94061,and,andouded,1.6666666666666667
39452,be,be.ole,2.0
15723,Madagascar,adaagapac,0.5
55586,little,littleillIRth,1.1666666666666667
76414,the,the.l,0.6666666666666666
83600,pay,anyayugap,2.3333333333333335
105997,a,"a,.""",3.0
10295,the,the.k,0.6666666666666666
21073,through,throughugaph,0.7142857142857143
49478,to,tooc,1.0
44431,Lincs,livesilesness,2.0
96056,mind,mindidriedind,2.25
85841,erupted,employedppededled,1.8571428571428572
73182,on,onn.ou,2.0
110424,touched,touchedachedled,1.1428571428571428
101065,",",","".il",4.0
35791,indicated,indedlededed,0.7777777777777778
20648,for,forortorop,2.3333333333333335
110717,or,or.opc,2.0
30261,to,too.,1.0
5515,adequate,edgeableokeole,1.375
43719,before,beforeokeoleope,1.5
29246,around,aroundoudannotword,2.0
66774,number,membermerherner,1.8333333333333333
55824,houses,hasesnesses,1.1666666666666667
2168,letter,tellingEDDl,1.6666666666666667
73201,to,tooog,1.5
37482,our,our.ur,1.0
24881,as,assar,1.5
79782,of,of.il,1.5
48302,they,theyeyugy,1.25
46039,looks,Robokeoriesalks,2.2
62784,that,thatatetatt,1.75
20517,sentiments,Bilitthments,0.6
89873,can,canannapave,2.6666666666666665
49334,arm,annannm,1.6666666666666667
87535,With,WithillIRth,1.75
94682,All,All'llillIR,2.6666666666666665
14127,razed,askedledet,1.6
75962,centres,creatheriveset,1.1428571428571428
48659,"""","""ill.il",6.0
34761,"""",","".il",4.0
39333,crocheted,croedlededed,0.6666666666666666
27774,case,caseaseameave,2.25
5020,draws,drawansiusousand,2.2
29212,jugglers,judersiersl,0.75
13322,was,wasersesas,2.3333333333333335
109916,be,hec.,1.5
26073,",",",.ill",4.0
95323,Dinas,Dasansius,1.2
20826,over,overeret,1.0
3606,as,asapa,1.5
25624,something,smallingilling,1.1111111111111112
27377,",",","".il",4.0
37059,their,theiriir,0.6
108657,"""",""":.-",3.0
92397,the,the.k,0.6666666666666666
72010,built,builtilllightIR,2.0
75796,less,lessessessiss,2.25
31134,chap,chapterapappop,2.5
55061,level,lkelwell,0.8
68986,faithfully,faithallylightlyfully,1.1
65291,and,andedoud,1.6666666666666667
84109,grinning,anyingnong,0.625
34494,you,you000oleou,2.6666666666666665
18890,charge,change.agge,1.0
90034,of,of.off,2.0
45334,cheap,chapterapapapapp,2.2
73841,but,bututetc,1.6666666666666667
108286,me,me.210,2.0
33896,"""",""",.il",4.0
18269,and,andedoud,1.6666666666666667
98618,to,too000,2.0
7629,the,the.able,1.6666666666666667
16760,next,nextetEREct,1.75
41487,pieces,pleesivesers,1.1666666666666667
55923,was,wasasalsap,2.3333333333333335
227,existence,evidenceienceincame,1.4444444444444444
78154,development,developmentportannotant,1.0909090909090908
50900,",","),.""",3.0
11574,a,an.ac,4.0
99401,in,inillil,2.5
18307,Suddenly,Slyentlyph,0.75
65503,Samuel,Samlwelluel,0.8333333333333334
112351,house,houseaseasteose,2.0
14015,solved,sedoldald,0.8333333333333334
67929,"Ko""then",Northernth.,0.8571428571428571
93526,",",","".'",3.0
51229,apart,againstitattport,2.4
71118,to,tooop,1.5
87155,",",anaas,5.0
110809,her,hiss.,1.3333333333333333
81624,of,ofortook.,3.5
83669,ambitions,smillationsius,0.8888888888888888
48862,Peacock,Peableapach,1.0
25547,time,timeinefine,1.75
3205,lagging,Anggingasing,1.0
12003,another,anotherouout,0.7142857142857143
88922,of,ofoff.il,3.0
108931,You,yououloy,2.0
56468,It,Itet.k,2.0
88729,5pe-soled,sp-----old-,0.7777777777777778
14583,leaders,LandENDapAD,1.4285714285714286
75137,",",","".il",4.0
62366,be,be.ole,2.0
100272,me,me.ame,2.0
101101,of,of.off,2.0
6252,167,16.14OP,1.6666666666666667
106544,That,ThatetatAT,1.5
100468,"""",""".k",2.0
6451,today,todayologyphby,1.8
92745,safety,safetyeteyly,1.0
70633,her,herileses,2.0
15000,how,nowoulow,2.0
55579,But,ButantIRitt,2.6666666666666665
91273,I,"I,.il",4.0
53168,and,andoudold,2.0
48736,has,keylyy,2.0
11667,Russians,Russianionsiusian,1.125
55741,It,Itet.k,2.0
34824,days,daysapapssp,1.75
23720,sense,senseaseoseise,1.8
58888,been,beenenemn,1.25
34075,which,whichlightRich,1.8
40335,(,itet.H,6.0
83156,on,on.n,1.0
99948,to,tooop,1.5
15826,to,toiil,1.5
110903,depreciation,desationuationolution,1.1666666666666667
49767,the,the.k,0.6666666666666666
10747,approval,appoldaldAD,0.75
9328,at,atareta,2.5
63792,of,of.ap,1.5
106674,Gavin,againstwithiniaistic,3.4
61374,I,",.ill",5.0
84852,Yes,Ps.,1.0
19268,the,the.l,0.6666666666666666
69743,marketable,mouthableableableableableable,2.2
86654,he,he.ap,1.5
58499,priest,pritedipalfield,1.8333333333333333
97401,sound,soundaldoudond,1.8
110497,him,himignil,1.6666666666666667
31543,it,it14.il,2.5
2422,Robertson,letterouk,0.8888888888888888
48034,beyond,beyondongph,0.8333333333333334
39521,shape,shapappp,0.8
59157,the,the.k,0.6666666666666666
52158,the,the.able,1.6666666666666667
41606,this,Hisitsisi,1.5
105438,when,Whenannenem,2.0
110289,She,Shelill,1.3333333333333333
57410,:,""":.!",3.0
51874,of,of.il,1.5
101178,life,wifeillil,1.5
56925,much,muchachc.,1.25
70687,code,cableokeole,2.0
13644,These,Theseoseaseave,1.8
37294,too,tooO,0.3333333333333333
98710,look,lokeoleable,2.0
57547,end,andkable,2.0
75599,them,themannnem,1.5
23994,produced,producededledoud,1.0
39184,",",","".'",3.0
27867,Lucas,Lucapasans,1.0
76551,with,withinillth,1.75
12378,60,60000O,2.0
98854,the,the.k,0.6666666666666666
10170,that,thatetatatt,1.75
78268,that,Whatetatatt,2.0
59454,was,was.as,1.0
7253,Oum,Onum,0.3333333333333333
89196,being,beingringing,1.4
10461,an,anna,1.0
32111,-,"-.""",2.0
52515,;,;:i.,3.0
71328,for,forortorop,2.3333333333333335
86505,was,wasarapas,2.0
50299,way,wayayugap,2.0
52146,#,000ARDokec,10.0
5352,strong,strongugyong,1.0
67872,his,hisisia,1.3333333333333333
48765,odd,oldedoudod,2.3333333333333335
41484,and,andloud,1.3333333333333333
35339,",","Itit.,",5.0
33083,This,ThisISisits,1.75
52172,THE,THEITETHERE,2.6666666666666665
60664,so,so000oou,3.0
23556,ghost,gotortet,1.0
110036,other,otherherl,0.8
104790,from,fromououdop,1.75
22840,years,yearsasapp,1.0
103655,round,roundedoudund,1.6
113927,late,lateableeta,1.75
46598,out,outantutet,2.3333333333333335
99616,the,the.k,0.6666666666666666
94157,to,too.,1.0
29898,My,myugy,2.0
74464,breakfast,breakabbitatk,0.7777777777777778
32536,based,basededookald,1.6
27040,series,seriesiersiesiles,1.8333333333333333
6981,nesia,mis210iaistic,2.0
104087,silences,sivesiesness,0.875
94582,",",'re'll'sill,11.0
10393,and,andedoud,1.6666666666666667
93893,him,himillil,1.6666666666666667
109617,"""","""'ll.il",6.0
12684,speaking,spallingaping,0.875
27669,father-in-law,father-millill,0.46153846153846156
27256,little,littleableillIR,1.5
64409,",",""",.'",3.0
98882,scanner,scanauerhern,0.8571428571428571
58798,Rome,RomeouD,0.75
81616,enough,unongop,0.6666666666666666
93943,was,wasapas,1.3333333333333333
56880,the,the.k,0.6666666666666666
44896,are,areaveure,2.0
43854,swimming,swmingring,0.5
40942,youngster,youngoyagerey,0.6666666666666666
46709,The,The.ill,1.3333333333333333
31611,good,goodedodap,1.5
37344,work,workableOROTE,2.25
104913,at,asAac,2.0
26329,Pinkie,Pinisticieti,1.1666666666666667
16833,of,ofop.,1.5
17900,RUSSELL,BEDEREITH,1.1428571428571428
43343,Drift,Dipipipp,1.2
39845,with,withinillth,1.75
13060,added,addeded.held,1.4
29919,month,monthoththable,1.8
89825,the,the.k,0.6666666666666666
33840,helps,helapsplesops,1.6
66714,men,mean.,0.6666666666666666
112045,down,downouanann,1.75
32077,the,the.l,0.6666666666666666
20521,Ben,ThereBDIR,2.6666666666666665
111659,his,hisisits,1.6666666666666667
42674,and,andedoud,1.6666666666666667
2520,He,Heable.k,3.0
97816,the,the.k,0.6666666666666666
110780,normal,manualln,1.0
23870,large,largeugague,1.2
36003,battle,WableillIR,1.3333333333333333
42721,Fix,MikeIRill14,3.3333333333333335
55812,leading,leadingasingingong,1.5714285714285714
84746,?,?.:!,3.0
15049,up,upapipp,2.5
14659,home,homeameome,1.5
85103,the,the.il,1.0
76117,attract,attetant,0.42857142857142855
104286,he,he.ap,1.5
98740,not,notortetout,2.6666666666666665
81212,in,isili,2.0
98673,prepared,preederedled,0.75
92537,charge,changeugagap,1.1666666666666667
53918,forcible,foreignableibleble,1.375
100884,",",","".'",3.0
92234,in,inillil,2.5
24417,Joshua,faouia,0.8333333333333334
36065,the,the.a,0.6666666666666666
21603,the,the.k,0.6666666666666666
22142,Union,Miniusignou,1.6
58042,What,Whatatet,1.0
49717,young,youngugongung,1.6
88485,all,allilllIR,2.0
71316,the,the.k,0.6666666666666666
52839,be,be.ole,2.0
87965,firm,figurenillium,2.25
39133,a,a.c,2.0
23402,1944,18cCHet,1.5
49859,the,uppap.,2.0
43972,of,of.ap,1.5
75969,shops,whopsopsopsops,2.0
109352,won't,would'tiit,1.2
31505,one,oneameave,2.0
104722,west,aAAT.,1.25
90757,he,he.ap,1.5
20250,directive,directiveisticth,0.7777777777777778
3484,many,mayugayap,1.5
47108,evidence,evidenceienceincine,1.375
66159,the,the.l,0.6666666666666666
42085,floor,floroyop,0.8
95363,Price,Primeincicice,1.6
104116,a,a.c,2.0
57894,his,hisiis,1.0
74340,comparison,comignositioninion,1.2
76737,the,the.k,0.6666666666666666
13655,Trade,Tradeableoleoke,2.0
76188,also,alsovouo,1.0
52501,to,to000O,2.0
16109,they,theyeyly,1.0
107026,accept,acceptapoff,0.8333333333333334
40960,easy,easyugay,1.0
14830,the,the.k,0.6666666666666666
9725,land,heldedl,1.25
73038,in,inili,1.5
68628,that,thatetatatt,1.75
108197,there,thereaveure.,1.4
26286,",",","".il",4.0
66990,Neapolitan,Healthignumptionph,1.3
67337,of,of.il,1.5
96291,is,isitsi,2.0
4285,easier,er.:,0.8333333333333334
106830,dancing,askingingasingring,1.8571428571428572
102578,stranger's,Houstonannign,1.0
32099,variety,wairtyiltyly,1.0
1681,delegates,deledplesalks,0.7777777777777778
57230,of,of.off,2.0
83872,him,timeineill,2.6666666666666665
50371,",",":,.""",3.0
57939,",",","".il",4.0
65720,the,the.k,0.6666666666666666
103932,editor,editorolutionetort,2.0
20598,Without,Withoutattoutett,1.2857142857142858
109338,like,likelill,1.0
103276,why,whyugyly,1.6666666666666667
61342,heard,heardaldedar,1.4
79501,evidence,evidenceenceienceance,1.625
54953,translated,tedlededed,0.7
73883,persisted,pedledight,0.8888888888888888
78517,cylindrical,publishededledid,1.1818181818181819
17871,The,The.able,1.6666666666666667
29374,being,beingingring,1.4
104412,danger,daughteragerap.,1.6666666666666667
90406,you,youououdave,2.6666666666666665
78818,the,the.k,0.6666666666666666
98952,of,ofapp,1.5
26830,of,ofopap,2.0
76422,that,thatantetatt,2.0
29853,a,"a,.c",3.0
112715,not,notortetook,2.6666666666666665
96061,the,the.il,1.0
21565,and,andouded,1.6666666666666667
93866,a,aapave,5.0
89679,an,ouroul,3.0
5404,not,notitetat,2.0
111878,on,onou.,1.5
34000,",",","".)",3.0
17510,with,withinthillable,2.75
101172,time,time.n,0.5
59956,for,for.ur,1.0
57893,as,ass53,1.5
84470,her,heetiet.,2.0
110096,scription,sationsipistic,1.1111111111111112
89462,concrete,ancet,0.5
1664,because,becaseameasure,1.1428571428571428
107628,her,heret.,1.0
33854,God,Godoldoudod,2.6666666666666665
94718,lurking,lookingokingkting,1.7142857142857142
63070,years,yearsarayap,1.2
4477,to,tooop,1.5
99767,taking,tellingilyayingap,2.0
95997,",",""",'ll.",5.0
94770,",",""",.'",3.0
95109,were,werereureave,2.0
58394,priest,pritilired,1.1666666666666667
46926,Association,Assationolutionian,0.9090909090909091
113572,up,upapop,2.0
24553,Fanny,Fmyongny,0.8
110669,no,he.o,1.5
53649,the,the.k,0.6666666666666666
114750,done,doneomeoleone,2.25
92389,keep,hapappup,1.75
70199,worst,Lastatattout,2.2
20063,link,littleableilill,3.25
79038,the,theoke.,1.3333333333333333
65542,in,inillil,2.5
40498,no,no000O,2.0
17091,before,beforeoul,0.5
21306,present,presentetettant,1.1428571428571428
39460,runners,sumnessersans,1.1428571428571428
41134,is,isitsi,2.0
91536,A,AtA.a,4.0
91190,had,hadoldoud,2.0
64413,himself,himlightlyselfill,1.4285714285714286
30277,be,be.ave,2.0
82679,',","".il",5.0
99818,for,forouoroy,2.0
99120,the,the.k,0.6666666666666666
110256,...,....:-,1.0
55218,Towards,Tardssow,0.7142857142857143
94193,where,whereieveaveve,1.8
18755,front,firstantoutat,1.8
77166,Government,Governmentantnout,0.7
20638,At,AtATA.,2.0
14326,on,on.ou,1.5
14771,duke's,du'skbig,0.8333333333333334
89515,boy,boyortookool,3.0
35822,and,andlant,1.3333333333333333
45822,search,searcharachap,1.1666666666666667
25142,worn,Westernnth,2.0
66571,',","".'",3.0
9561,coming,smingring,1.0
112520,the,the.l,0.6666666666666666
85056,is,isIS.,1.5
113027,house,naseoseosite,1.8
42388,boat,boatookatout,2.0
87558,whole,wholeableoke,1.4
75175,the,thek.,0.6666666666666666
76143,shops,shopsapsp,0.8
26933,not,notortAi,1.6666666666666667
19799,pitch,pablethid,1.4
46797,",",","".il",4.0
87695,Pete,Pokeetable,1.5
14113,wonder,underedoledu,1.5
108668,on,onn.,1.0
10348,any,anymyyly,1.6666666666666667
182,out-dated,consled-told,0.8888888888888888
46580,in,inilill,2.5
32148,younger,youngerogong,0.7142857142857143
50291,Homer,onnan,1.0
59580,",",","".il",4.0
108647,woman,unmanannan,1.4
28472,nose,nosease,0.75
47175,-,"""-,.",3.0
54138,of,of.able,2.5
43058,Both,BothoththO,1.5
8106,leading,leadingingdingug,1.2857142857142858
50938,as,assis,1.5
89226,hiding-place,tr-spaceplace,0.6666666666666666
91189,we,weave.l,2.5
71773,had,hadaldablel,2.6666666666666665
66163,sonby,slybyy,0.6
81716,the,belowouloud,3.6666666666666665
55667,a,a.ave,4.0
7325,into,intoitoipp,1.5
75694,cent,centantitet,1.75
79982,the,the.ole,1.3333333333333333
20535,1934,133434343434,2.25
73445,only,onlyby.-,1.0
53235,of,of.off,2.0
33767,with,withinth.,1.25
21268,president,pcientantinc,1.0
77540,commerce,comomecave,0.5
73507,the,the.k,0.6666666666666666
996,and,andoldl,1.3333333333333333
77277,been,beenaen.,1.0
11682,and,andouded,1.6666666666666667
100162,"""","""'-.",3.0
27167,complete,completeableableableableable,2.5
18663,wants,wallsalsalks,1.8
107198,married,marriedriededied,1.2857142857142858
51918,genius,againstiusillins,1.8333333333333333
85563,her,her.edet,1.6666666666666667
39280,distinctive,disticicification,0.8181818181818182
16977,for,forortor,1.6666666666666667
13623,men's,'m's'tius,1.2
70227,again,againignainann,1.8
42201,moulds,mablealksalls,1.6666666666666667
12486,LLOYD,Playedald,1.8
13792,no,noOo,1.0
43639,are,areaveapa,2.0
110143,gesture,gureaveoke,1.0
17525,others,tellinglemsius,2.0
31103,on,annou.,2.5
112072,',","".il",5.0
82216,the,the.ile,1.3333333333333333
1003,not,notorteti,2.0
69570,while,whileillableil,1.8
113549,basin,busignisi,1.0
39204,not,notlookool,2.3333333333333335
64817,Anglesey,Angeyeyeyeyager,1.125
48947,a,a.c,2.0
71360,seen,seen.anna,1.25
40927,chair,similarpairair,2.2
30882,the,The.l,1.0
79422,is,isitsi,2.0
30874,the,the.able,1.6666666666666667
24182,Richardson,Richanaddown,0.4
37164,",",",.illil",6.0
60586,government,governmentmentantnant,1.1
31188,"""",""":.-",3.0
40921,Unlike,tellinglikeill,1.5
105253,miners,misiersivesers,1.5
7770,Conservative,consouvotive,0.3333333333333333
108178,other,otherherlers,1.4
9983,the,the.c,0.6666666666666666
105562,lot,lotortetook,2.6666666666666665
68811,following,followongphing,0.5555555555555556
91472,a,aap.,3.0
9022,conference,conferenceofficeOffice,1.2
86330,Caxtons,Captationsonsans,1.4285714285714286
56075,Meanwhile,memillillwill,1.1111111111111112
25345,room,movenvann,2.0
112463,loan,lanannou,1.25
50586,fact,factetctc,1.25
42066,detailed,dlededied,0.625
55358,Feast,thatatetant,1.6
65889,Hahnemann,Mannmanannann,0.8888888888888888
42402,this,thisitsiis,1.5
30166,Lifeline,Lillistici,0.875
94984,that,thatantattet,2.0
46741,citizens,ultimatenessives,1.375
92113,that,MDADap,1.25
20044,",",","".il",4.0
108988,as,assap,1.5
49917,peacocks,pleaparinc,0.875
64834,as,isIS.5,2.5
67870,patient,patientantetaint,1.2857142857142858
25972,to,toO000o,2.5
33676,the,the.k,0.6666666666666666
60429,one,oneaveame,2.0
4813,would,wouldaldedold,1.6
68904,reply,replylyplyph,1.4
82676,these,there.IR,0.8
26526,power,paveouover,1.2
16023,minority,minoffthn,0.5
54232,8,389,2.0
33463,second,secondondoudald,1.5
55317,with,withthitt,1.25
21787,Britain,Britainianainia,1.1428571428571428
32457,and,andoudl,1.3333333333333333
47465,to,tooole.,2.5
10729,",",","".il",4.0
18070,of,"of't'll,",3.0
45811,to,tooop,1.5
12638,legislation,legignolutionation,0.7272727272727273
45135,blocks,blolealsald,1.1666666666666667
27594,comically,consicallyallyly,0.8888888888888888
42709,up,upapip,2.0
12461,queue,figureameave,1.8
31573,no,noO000,2.0
69115,",",","".'",3.0
111679,easy,easyyayays,1.5
22250,This,MissitsHisis,2.5
2567,was,whoasaps,1.6666666666666667
41670,very,verymyyly,1.25
78050,that,thatetatatt,1.75
91523,by,byoyy,1.5
94358,salaries,saroriesies,0.625
81980,could,couldaldoldl,1.4
34432,you,yououugave,2.3333333333333335
11103,This,Thisishis,1.25
37768,adventure,adureitureet,0.5555555555555556
32711,to,tooole,2.0
1907,Housing,Mouonging,0.5714285714285714
73436,or,orv.,1.0
90160,somewhere,Swhereher,0.6666666666666666
97962,",",","".il",4.0
20227,our,ourur.ir,1.6666666666666667
28949,Takers,talkablealksab,1.6666666666666667
22810,Father,fatherherarerauer,2.0
48775,",",","".-",3.0
71386,marriage,marriageriageiseia,1.25
26010,companionship,consipphinc,0.6923076923076923
18897,it,itilliit,3.0
56682,of,of.ap,1.5
96071,knots,litsotsorts,1.6
15104,choke,chokeokeokeoke,1.8
98225,',""",.'",3.0
37222,to,tooole,2.0
20425,got,""".ill",1.6666666666666667
65297,treated,treatededetled,1.0
102797,Ian,Jannann,1.6666666666666667
78605,it,"it,.:",1.5
59995,against,againstannotipal't,1.5714285714285714
81739,come,committeecomeameou,3.5
20784,:,":"".-",3.0
102076,command,consoudhandant,1.2857142857142858
39582,to,tooole,2.0
39459,and,andouded,1.6666666666666667
21100,They,Theyyapey,1.25
54410,Choir,chapter'top,1.8
40272,Fig.,Pin.Pip,1.25
29706,front,figureoutantet,1.8
113970,was,wasADnou,1.6666666666666667
65671,France,Thereamememeet,1.8333333333333333
