id,true_text,predicted_text,metrics
21073,through,through thread three through,3.0
49478,to,to to tos tot,5.5
44431,Lincs,timess lines since,3.0
96056,mind,mind wind mind and,3.5
85841,erupted,argued urgeded exposed,2.4285714285714284
73182,on,On On on ons onn,7.0
110424,touched,touchedrode turned worked,2.5714285714285716
101065,",",",s , ;",5.0
35791,indicated,indicateded isolatedd,1.3333333333333333
20648,for,for for For fors forfor,6.666666666666667
110717,or,or for or ors or,7.0
30261,to,to to tos tot,5.5
5515,adequate,adequateed edd,0.75
43719,before,before Before before become before,4.666666666666667
29246,around,around ground around and,3.0
66774,number,member numberer member,2.6666666666666665
55824,houses,houses houseshouse housess houses,4.5
2168,letter,letter letterss tell,2.3333333333333335
73201,to,to to toto tos,6.0
37482,our,our our out and our,5.333333333333333
24881,as,as as asas ass,6.0
79782,of,or of tos,3.5
48302,they,they they the theysey they,5.5
46039,looks,booksssesss,1.4
62784,that,that thatt thats that,4.25
20517,sentiments,senttentstitus,0.7
89873,can,can cancan can Can can can,7.666666666666667
49334,arm,arms as arms am,4.0
87535,With,With with With Withth,4.25
94682,All,At All tell At,3.6666666666666665
14127,razed,asked needed and,2.8
75962,centres,centres centres Letters center centres,4.428571428571429
48659,"""","is )s """,6.0
34761,"""",",s ' ,",6.0
39333,crocheted,crochetedd Provided,1.1111111111111112
27774,case,case case ease as,3.25
5020,draws,draws draws drawsss,2.8
29212,jugglers,judges colleges judgess,2.125
13322,was,was was wass wasve,5.0
109916,be,be he bes,3.5
26073,",",",s , )",5.0
95323,Dinas,Diana Divi Din Pin,2.8
20826,over,over over our overer over,5.25
3606,as,as as also ass as,7.5
25624,something,something something smoking working,2.888888888888889
27377,",",",s , '",5.0
37059,their,their theirs their Harris,4.0
108657,"""",""" is "" a ' """,11.0
92397,the,the the The thethe the,6.333333333333333
72010,built,butt but built,1.8
75796,less,less less has loss,3.5
31134,chap,chap the they of,3.0
55061,level,well will hewell,2.4
68986,faithfully,faith with'' with,1.2
65291,and,and andand end,3.6666666666666665
84109,grinning,german gram youngs,1.625
34494,you,you you You youy yous,6.0
18890,charge,charge largeage large a,2.8333333333333335
90034,of,at ofs or,3.5
45334,cheap,cheap chap cheap deep,3.2
73841,but,but but butt But,4.333333333333333
108286,me,me in me The me,6.5
33896,"""","is "" )s",6.0
18269,and,and andand And,3.6666666666666665
98618,to,to to tos tot,5.5
7629,the,the the He there thet,6.0
16760,next,next text tax next,3.5
41487,pieces,pieces piecessries,2.0
55923,was,was was wasss,3.3333333333333335
227,existence,existence evidenceererence,1.8888888888888888
78154,development,developmentedled left,0.9090909090909091
50900,",","; , ) ?",6.0
11574,a,a as a at a,10.0
99401,in,in in it is in,6.0
18307,Suddenly,Suddenly suddenly Suchs God,2.375
65503,Samuel,Samuel Samuel Samueled earned,3.8333333333333335
112351,house,house have house nose,3.2
14015,solved,solvedsolves solved,2.1666666666666665
67929,"Ko""then",Youthen tothen '',1.7142857142857142
93526,",",",s , '",5.0
51229,apart,apartt apart spirit,2.8
71118,to,to to tosto,4.5
87155,",",as as an am as,14.0
110809,her,his is his its,4.333333333333333
81624,of,at of to or,4.5
83669,ambitions,antitationss in,0.8888888888888888
48862,Peacock,Peace Peacock P Pack,1.8571428571428572
25547,time,time time the fine timee,5.0
3205,lagging,ageings against having,2.4285714285714284
12003,another,anothert another motives,2.4285714285714284
88922,of,or ofs to,3.5
108931,You,You You for you You,5.333333333333333
56468,It,It it the It,5.0
88729,5pe-soled,bySoviet--ds,1.2222222222222223
14583,leaders,leaders leave lease leaders,2.857142857142857
75137,",",",s ' ,",5.0
62366,be,"a a & ,",3.5
100272,me,me me The mere me,7.5
101101,of,of or to of,4.5
6252,167,16 167 16 6,2.6666666666666665
106544,That,that that That thatt that,5.25
100468,"""",a a at as a,11.0
6451,today,today by today body,2.8
92745,safety,safety safetyseysty,2.1666666666666665
70633,her,her her hers he,4.0
15000,how,how how now Now how,5.333333333333333
55579,But,But Butt But Buts,4.666666666666667
91273,I,"I , ! )",6.0
53168,and,and end and And,4.0
48736,has,best be Yess,3.6666666666666665
11667,Russians,Russian Russian Russianss,2.125
55741,It,It it The It,5.0
34824,days,days days daysss,3.0
23720,sense,sense serve sense same,3.4
58888,been,been Dan ban men,3.0
34075,which,which which with With,3.2
40335,(,It itt #,8.0
83156,on,in in on me,4.5
99948,to,to to tos tot,5.5
15826,to,to the to #,4.5
110903,depreciation,degeneration depreciation presentationoperationa,3.0
49767,the,the the to thes the,5.333333333333333
10747,approval,approval approveds proved,2.125
9328,at,at at a At,4.0
63792,of,of ofs or,3.5
106674,Gavin,Gavinqui Gayevi,2.0
61374,I,",s , )",6.0
84852,Yes,Yes Yes He Yess Yes,5.333333333333333
19268,the,the the He there the,5.666666666666667
69743,marketable,suitable withtsable,1.2
86654,he,he the he be he,6.5
58499,priest,just and just period,3.0
97401,sound,sound sand sounds,2.4
110497,him,him him his hims,4.333333333333333
31543,it,it it itt It,5.0
2422,Robertson,let Bottom Database between,2.4444444444444446
48034,beyond,beyond beyondy beyondve,2.8333333333333335
39521,shape,shape stages stagestep,3.4
59157,the,the the He there thes,6.0
52158,the,the the He thes the,5.333333333333333
41606,this,this this his thiss hiss,5.0
105438,when,when when who whom,3.5
110289,She,the the The She the,5.333333333333333
57410,:,"' : , !",6.0
51874,of,at of a at,4.0
101178,life,life wife life Life,3.75
56925,much,much much muchs such,4.0
70687,code,code codesable,2.5
13644,These,These These They Theses These,4.8
37294,too,to to tosto,2.6666666666666665
98710,look,look look book took,3.75
57547,end,and and end And,4.0
75599,them,them thems them then them,5.25
23994,produced,produceded produced profound,2.5
39184,",",",s ' ,",5.0
27867,Lucas,Lucas wass Los,1.8
76551,with,with with witht withth,4.5
12378,60,so to 60 too,5.0
98854,the,the the He thethe the,6.0
10170,that,that thatt that the that,5.0
78268,that,that thatt that That that,5.25
59454,was,was was wass has,4.333333333333333
7253,Oum,Dan Dan Burn Down,5.333333333333333
89196,being,being beinging being Being,4.2
10461,an,an an am on,4.5
32111,-,- -- :,5.0
52515,;,"; : ; , ;",8.0
71328,for,for for For fors for,5.666666666666667
86505,was,was was wass has,4.333333333333333
50299,way,way may way wayy,4.333333333333333
52146,#,# & the #,8.0
5352,strong,strong strongs storage,2.6666666666666665
67872,his,his his His hiss his,5.666666666666667
48765,odd,odd oldd and,3.0
41484,and,and and Andand,3.6666666666666665
35339,",","Itt , it",7.0
33083,This,This His Thiss,2.5
52172,THE,THE HE THE A,3.0
60664,so,so so to tos sos,7.0
23556,ghost,guest at that chest,3.0
110036,other,other offer after other,3.6
104790,from,Ban from Dan can,3.0
22840,years,yes wasys,1.0
103655,round,roundround round found,3.4
113927,late,late late date later,4.0
46598,out,out out but cut,4.0
99616,the,the He the there the,5.666666666666667
94157,to,to to tosto,4.5
29898,My,My My He His My,6.5
74464,breakfast,breakfast breakfast Presidentced,2.5555555555555554
32536,based,based head baseded,2.6
27040,series,series seriess services,2.8333333333333335
6981,nesia,make make is have,2.8
104087,silences,silence silence sciencess services,3.25
94582,",","is ; : ,",7.0
10393,and,and and andd And,4.333333333333333
93893,him,him in him min,3.6666666666666665
109617,"""",""" , "" it",7.0
12684,speaking,speaking speaking spendings,2.375
27669,father-in-law,fatherinininlawlawfalaw-,1.0
27256,little,little little Little littlet,3.6666666666666665
64409,",",""" ,s '",5.0
98882,scanner,scanner either summereither,2.857142857142857
58798,Rome,Rome Rowe Rome have,3.75
81616,enough,enough every enough my,2.6666666666666665
93943,was,has has was wass was,5.666666666666667
56880,the,the He the Here,4.0
44896,are,are as are ares,4.0
43854,swimming,swimming swimming increasing in,2.875
40942,youngster,youngster suggested computery,2.2222222222222223
46709,The,The the The He,3.6666666666666665
31611,good,good goodd and,2.5
37344,work,work with work withs,4.0
104913,at,at of to not,5.0
26329,Pinkie,Pink Publishers Public,2.6666666666666665
16833,of,of of at a of,5.5
17900,RUSSELL,Russell ISSLSESE,1.7142857142857142
43343,Drift,Difftlift Gift,2.0
39845,with,with with With withs with,5.25
13060,added,added addedded,1.8
29919,month,month mouth months month,3.8
89825,the,the the He thethe the,6.0
33840,helps,helpss help helps,2.4
66714,men,men menmen me men,4.666666666666667
112045,down,down down own downdown downs,6.0
32077,the,the He the The the,5.0
20521,Ben,B Boxe Book,3.0
111659,his,his his hiss hist,4.666666666666667
42674,and,and and andded,3.6666666666666665
2520,He,It the He to,5.0
97816,the,the the He The the,5.0
110780,normal,normal normala annual,2.5
23870,large,large have largeage,2.8
36003,battle,textile tabletablet,2.5
42721,Fix,Fix six Six Fix,4.0
55812,leading,leading leading leaving leadinging,3.857142857142857
84746,?,?? ? ! ?,7.0
15049,up,up upup Up up,5.5
14659,home,home Rome home name,3.75
85103,the,the The the there the,6.0
76117,attract,attack at aboutt,1.5714285714285714
104286,he,he he the be,5.0
98740,not,not not nott most,4.666666666666667
81212,in,in in is ins iss,7.0
98673,prepared,proved presseded per,1.75
92537,charge,charge change charge Charge,3.5
53918,forcible,Forable Possiblebo,1.5
100884,",",",s ' ,",5.0
92234,in,in it in ins in,6.5
24417,Joshua,broken from for form,3.1666666666666665
36065,the,the the to &,3.0
21603,the,the the The thes the,5.666666666666667
22142,Union,Union Unions Union London,4.0
58042,What,but by that hat,3.0
49717,young,your your young yours,3.2
88485,all,all all of old,3.6666666666666665
71316,the,the the He thethe the,6.0
52839,be,be he be by,4.5
87965,firm,firm firm from film firms firm,6.5
39133,a,a aa as a,8.0
23402,1944,1924 1974 1994 1934 19,4.5
49859,the,A a P ?,2.3333333333333335
43972,of,at of Of a,4.0
75969,shops,shops shops shopsss,2.8
109352,won't,wont'' witht ',1.8
31505,one,one one are onee one,5.666666666666667
104722,west,eat at a et,2.5
90757,he,be the he be,5.0
20250,directive,directives executiveativeactive,2.4444444444444446
3484,many,May may way May,3.0
47108,evidence,evidence evidence dedence,2.125
66159,the,the the He thethe the,6.0
42085,floor,floor floor for fors,3.0
95363,Price,Price PricePrice Prince,3.6
104116,a,a a & as a,9.0
57894,his,his hiss his His hisus,6.333333333333333
74340,comparison,comparison impression purposes possession,3.1
76737,the,the The the there the,6.0
13655,Trade,Trade Tab Table Trade,3.2
76188,also,also also alsos is,3.5
52501,to,to to toto tos,6.0
16109,they,they they the theysey they,5.5
107026,accept,accept acceptt report,2.5
40960,easy,easy every any easy,3.75
14830,the,the the He there thethe,6.666666666666667
9725,land,hand land lead hand,3.75
73038,in,in in is ins in,6.5
68628,that,that thatt that tat that,5.0
108197,there,there the there Here the,3.8
26286,",",",s ' ,",5.0
66990,Neapolitan,Meration negotiationetti,1.8
67337,of,of ors of,3.5
96291,is,is iss is its is,7.0
4285,easier,"or erer ,",1.1666666666666667
106830,dancing,daring Concern during daring,3.0
102578,stranger's,theirtrat-ins,1.0
32099,variety,variety variety Varietyy,2.4285714285714284
1681,delegates,delegates Delegatesss,1.3333333333333333
57230,of,ofs of or,3.5
83872,him,him him his himm hims,6.0
50371,",","' ,s ;",5.0
57939,",",",s ' ,",5.0
65720,the,the the He there the,5.666666666666667
103932,editor,editor editor Editor editors,3.6666666666666665
20598,Without,without without Without withoutt,3.5714285714285716
109338,like,life the like He,3.0
103276,why,why why who Why,4.0
61342,heard,heard heart hard heard,3.4
79501,evidence,evidence evidence France evidenceence,3.625
54953,translated,tremble method- included,1.8
73883,persisted,persisteders restricteds,1.6666666666666667
78517,cylindrical,qualified political digitizedd,2.090909090909091
17871,The,The The the There The,6.0
29374,being,being bring being Being,3.6
104412,danger,danger drugs days done,2.6666666666666665
90406,you,you your you per you,5.666666666666667
78818,the,the the The there the,6.0
98952,of,of of a at,4.0
26830,of,of of Of at,4.5
76422,that,that thatt that That that,5.25
29853,a,a a asa,6.0
112715,not,not not nott to,4.0
96061,the,the the The thethe the,6.333333333333333
21565,and,and andand And,3.6666666666666665
93866,a,a aa as,6.0
89679,an,an an a the and,6.5
5404,not,not that nott,3.3333333333333335
111878,on,on onon ons ont,6.5
34000,",",", )s ,",5.0
17510,with,with with witht withth,4.5
101172,time,time time times timere time,5.75
59956,for,to in to for,3.0
57893,as,as as us ass as,6.5
84470,her,het net but,3.0
110096,scription,Cirationsss,0.7777777777777778
89462,concrete,accurate concretematec,1.75
1664,because,because because become becauses,3.4285714285714284
107628,her,her net her he,3.6666666666666665
33854,God,God God Good Godd,4.666666666666667
94718,lurking,Working voting by writing,2.857142857142857
63070,years,years years was your,3.0
4477,to,to to tos tot,5.5
99767,taking,fifty the they to they,3.5
95997,",",", , ' """,6.0
94770,",",",s ' ,",5.0
95109,were,were were wereve we,3.75
58394,priest,first just first priest first,3.8333333333333335
46926,Association,Escaation associationsationa,1.6363636363636365
113572,up,at up it the,5.0
24553,Fanny,Fanny Fang Family Harry,3.6
110669,no,to to he no,4.5
53649,the,the the He thes the,5.333333333333333
114750,done,done done donee Some,4.0
92389,keep,two up top help,3.25
70199,worst,Lastt Last last,2.6
20063,link,like take like late,4.0
79038,the,the He the thes the,5.333333333333333
65542,in,in in is ins in,6.5
40498,no,no no not so us,6.5
17091,before,before before befores Before,3.6666666666666665
21306,present,present present presentsd,2.5714285714285716
39460,runners,numerous numbers numbersss,2.7142857142857144
41134,is,is iss is its us,7.0
91536,A,At A # 4,7.0
91190,had,had had hold tool,4.666666666666667
64413,himself,himselfisse himselfin,2.0
30277,be,be be bes the,5.5
82679,',",s ' ,",5.0
99818,for,for for For fors for,5.666666666666667
99120,the,the the He thes the,5.333333333333333
110256,...,"... ... "" ,",2.6666666666666665
55218,Towards,Toss To Tosk,1.2857142857142858
94193,where,where where who have,3.0
18755,front,front that fact fast,3.0
77166,Government,Government however movemented,1.9
20638,At,At At A It,4.0
14326,on,on on or ons on,6.5
14771,duke's,duckss''ds',1.0
89515,boy,but boy but both,4.333333333333333
35822,and,and and ands And,4.333333333333333
45822,search,search searchs reach,2.3333333333333335
25142,worn,worn with wass,2.5
66571,',",s ' ,",5.0
9561,coming,arising among usinging,3.0
112520,the,the the He thethe the,6.0
85056,is,is iss IS is,5.0
113027,house,nose rose nose house,3.0
42388,boat,boat boat but beat,3.5
87558,whole,whole who while whole,3.2
75175,the,the the there The,4.666666666666667
76143,shops,shops shopsss shopss,3.0
26933,not,not most nots,3.3333333333333335
19799,pitch,pitch job pitchj,2.2
46797,",",",s ' ,",5.0
87695,Pete,Pete Peter Pete He Pete,4.75
14113,wonder,wonder number under worker,3.3333333333333335
108668,on,on on or ons ont,7.0
10348,any,any my any anyy,4.0
182,out-dated,outt controlled contributed established,3.5555555555555554
46580,in,in in ins is,5.0
32148,younger,younger youngery youngerer,2.7142857142857144
50291,Homer,onesmen over men,2.6
59580,",",",s , '",5.0
108647,woman,woman war wasman,2.2
28472,nose,nose nose rose case,3.75
47175,-,"' - "" ,",6.0
54138,of,or of at Of,4.5
43058,Both,Both Bath Both both,3.75
8106,leading,leading leaving leadinging,2.7142857142857144
50938,as,asas as ass as,6.0
89226,hiding-place,highpa --,0.6666666666666666
91189,we,we was we We,5.0
71773,had,had had bad and,4.0
66163,sonby,solo solve slowly only,3.6
81716,the,below below belowsslow,7.0
55667,a,a aa as a,8.0
7325,into,into into intos intoto,4.5
75694,cent,cent cententtent,3.0
79982,the,the He the Here,4.0
20535,1934,1934 1934 19 4,2.5
73445,only,by by ofs,2.0
53235,of,it of # at,4.0
33767,with,with with witht With,4.0
21268,president,president presidents assistant,2.3333333333333335
77540,commerce,commerce source courseence,2.25
73507,the,the He the thes the,5.333333333333333
996,and,and end andd,3.0
77277,been,been seen been be,3.25
11682,and,and and anddand,4.0
100162,"""","' "" , -",6.0
27167,complete,careful completes',1.25
18663,wants,weeks would wells,3.0
107198,married,marked arrived carried varied,3.142857142857143
51918,genius,genius gettings genius,2.6666666666666665
85563,her,her be he her,3.3333333333333335
39280,distinctive,distinctive distinctiveistativeitative,2.4545454545454546
16977,for,for for For to for,5.0
13623,men's,mansss' rains',2.0
70227,again,again agains again a,3.0
42201,moulds,mucusss miles,1.5
12486,LLOYD,Lloyd Lloyd Used May,3.6
13792,no,no no nos not,5.5
43639,are,are are ares at,4.0
110143,gesture,gesture centre get future,2.5714285714285716
17525,others,other then the other,2.5
31103,on,on an on ons on,6.5
112072,',",s , '",5.0
82216,the,the the The thes the,5.666666666666667
1003,not,not to not nott not,5.333333333333333
69570,while,while with whiles,2.4
113549,basin,basin brain ban basin,3.2
39204,not,not most and not,4.333333333333333
64817,Anglesey,Angleseyseytyseylysey,1.625
48947,a,a a as A,7.0
71360,seen,seen sea seens,2.5
40927,chair,chair easier chair rain,3.6
30882,the,The The the He,3.6666666666666665
79422,is,is is iss its is,7.0
30874,the,the He the The,3.6666666666666665
24182,Richardson,Richardson Richardson Robertson Hahns,2.7
37164,",",",s ; ,",5.0
60586,government,government your government grow,2.1
31188,"""",""" , "" ' ""s",9.0
40921,Unlike,Unlike unlikelike like,2.6666666666666665
105253,miners,miners minerss minerals,2.8333333333333335
7770,Conservative,Conreative Con Cont Court,1.5
108178,other,other other Other others other,5.0
9983,the,the the He thes the,5.333333333333333
105562,lot,lot to lot ),3.0
68811,following,Efforts Britain Strongs,2.0
91472,a,a a & as a,9.0
9022,conference,conference conference Conference conferencesence,3.8
86330,Caxtons,Carssss Carbons,1.4285714285714286
56075,Meanwhile,Meanwhile Meanwhile Maxwell meanwhile,3.111111111111111
25345,room,room room norm soon,3.75
112463,loan,ban Dan can ban,3.25
50586,fact,factt fact tact,2.75
42066,detailed,details''t' '',1.0
55358,Feast,That that East Last,3.2
65889,Hahnemann,Hahnknown'-,0.6666666666666666
42402,this,this this his His thiss,4.75
30166,Lifeline,lifetime feeling tell believe,2.75
94984,that,thatt that but,2.5
46741,citizens,ationsationsstions,1.625
92113,that,You You Not Nor You,4.5
20044,",",",s , ' ,",7.0
108988,as,as ass asas as,6.0
49917,peacocks,parcels recallss records,2.25
64834,as,is as is iss is,6.5
67870,patient,patient past part paint,2.2857142857142856
