id,true_text,predicted_text,metrics
99818,for,far,0.3333333333333333
99120,the,the,0.0
110256,...,4 2,1.0
55218,Towards,towards,0.14285714285714285
94193,where,whve,0.4
18755,front,from,0.4
77166,Government,Government,0.0
20638,At,at,0.5
14326,on,on,0.0
14771,duke's,duke's,0.0
89515,boy,bry,0.3333333333333333
35822,and,and,0.0
45822,search,search,0.0
25142,worn,worn,0.0
66571,',j,1.0
9561,coming,curving,0.5
112520,the,the,0.0
85056,is,is,0.0
113027,house,house,0.0
42388,boat,boat,0.0
87558,whole,whole,0.0
75175,the,the,0.0
76143,shops,shops,0.0
26933,not,pot,0.3333333333333333
19799,pitch,pitch,0.0
46797,",",r,1.0
87695,Pete,pete,0.25
14113,wonder,condolen,0.6666666666666666
108668,on,gm,1.0
10348,any,any,0.0
182,out-dated,an out-dated,0.3333333333333333
46580,in,in,0.0
32148,younger,younger,0.0
50291,Homer,ormer,0.4
59580,",",f,1.0
108647,woman,encouraging,1.6
28472,nose,nose,0.0
47175,-,per,3.0
54138,of,elf,1.0
43058,Both,both,0.25
8106,leading,leading,0.0
50938,as,as,0.0
89226,hiding-place,riding place,0.16666666666666666
91189,we,had,1.5
71773,had,had,0.0
66163,sonby,sowby,0.2
81716,the,below,1.6666666666666667
55667,a,a,0.0
7325,into,into,0.0
75694,cent,cent,0.0
79982,the,the,0.0
20535,1934,1934,0.0
73445,only,oly,0.25
53235,of,of,0.0
33767,with,w. th,0.5
21268,president,president,0.0
77540,commerce,commer . .,0.5
73507,the,the,0.0
996,and,and,0.0
77277,been,been,0.0
11682,and,candd,0.6666666666666666
100162,"""",y,1.0
27167,complete,complete,0.0
18663,wants,wants,0.0
107198,married,married,0.0
51918,genius,genius,0.0
85563,her,her,0.0
39280,distinctive,distinctive,0.0
16977,for,to r,0.6666666666666666
13623,men's,men's,0.0
70227,again,again,0.0
42201,moulds,on melds,0.8333333333333334
12486,LLOYD,hoyd,1.0
13792,no,ro,0.5
43639,are,are,0.0
110143,gesture,gas ture,0.2857142857142857
17525,others,others,0.0
31103,on,cryy,2.0
112072,',if,2.0
82216,the,the,0.0
1003,not,not,0.0
69570,while,while,0.0
113549,basin,begin,0.4
39204,not,norl,0.6666666666666666
64817,Anglesey,Anglesey,0.0
48947,a,or,2.0
71360,seen,been,0.25
40927,chair,enxir,0.6
30882,the,the,0.0
79422,is,js,0.5
30874,the,flee,1.0
24182,Richardson,Richardson,0.0
37164,",",p.,2.0
60586,government,government,0.0
31188,"""",if,2.0
40921,Unlike,unfile,0.5
105253,miners,miners,0.0
7770,Conservative,Conservative,0.0
108178,other,other,0.0
9983,the,llve,1.0
105562,lot,loft,0.3333333333333333
68811,following,following,0.0
91472,a,or,2.0
9022,conference,conference,0.0
86330,Caxtons,caxtons,0.14285714285714285
56075,Meanwhile,meanwhile,0.1111111111111111
25345,room,nuvm,0.75
112463,loan,joam,0.5
50586,fact,fact,0.0
42066,detailed,detai led,0.125
55358,Feast,feast,0.2
65889,Hahnemann,Hahningham,0.6666666666666666
42402,this,this,0.0
30166,Lifeline,lifelive,0.25
94984,that,that,0.0
46741,citizens,citizens,0.0
92113,that,illon,1.25
20044,",",j,1.0
108988,as,as,0.0
49917,peacocks,peacocks .,0.25
64834,as,4's,1.0
67870,patient,patient,0.0
25972,to,sp,1.0
33676,the,the,0.0
60429,one,one,0.0
4813,would,would,0.0
68904,reply,reply,0.0
82676,these,these,0.0
26526,power,power,0.0
16023,minority,minority,0.0
54232,8,g,1.0
33463,second,record,0.3333333333333333
55317,with,with,0.0
21787,Britain,Britain,0.0
32457,and,and,0.0
47465,to,to,0.0
10729,",",f,1.0
18070,of,"q """,1.5
45811,to,to,0.0
12638,legislation,legislation,0.0
45135,blocks,blocks,0.0
27594,comically,cornically,0.2222222222222222
42709,up,up,0.0
12461,queue,gunene,0.6
31573,no,no,0.0
69115,",",j,1.0
111679,easy,easy,0.0
22250,This,this,0.25
2567,was,was,0.0
41670,very,very,0.0
78050,that,that,0.0
91523,by,try,1.0
94358,salaries,salaries,0.0
81980,could,could,0.0
34432,you,you,0.0
11103,This,jirio,1.0
37768,adventure,adventure,0.0
32711,to,to,0.0
1907,Housing,housing,0.14285714285714285
73436,or,or,0.0
90160,somewhere,Some where,0.2222222222222222
97962,",",j,1.0
20227,our,over,0.6666666666666666
28949,Takers,takers,0.16666666666666666
22810,Father,father,0.16666666666666666
48775,",",j,1.0
71386,marriage,marriage,0.0
26010,companionship,companionship,0.0
18897,it,if,0.5
56682,of,of,0.0
96071,knots,kinds,0.6
15104,choke,choke,0.0
98225,',l.,2.0
37222,to,fts,1.0
20425,got,will,1.3333333333333333
65297,treated,treated,0.0
102797,Ian,jan,0.3333333333333333
78605,it,if,0.5
59995,against,if quasi,1.0
81739,come,cotme,0.25
20784,:,0,1.0
102076,command,command,0.0
39582,to,to,0.0
39459,and,and,0.0
21100,They,They,0.0
54410,Choir,choir,0.2
40272,Fig.,Fig .,0.25
29706,front,from #,0.6
113970,was,was,0.0
65671,France,frame,0.5
82635,in,in,0.0
108056,'ll,if,1.0
13035,Soviet,so nie .,0.8333333333333334
20998,miles,miles,0.0
53357,ill-defined,il-defined as,0.36363636363636365
17160,storm,storm,0.0
81734,So,so,0.5
93846,lovely,tovely,0.16666666666666666
11485,Parliamentary,parliamentary,0.07692307692307693
64510,",",if,2.0
2070,today,factory,1.0
74624,figures,flyures,0.2857142857142857
19917,led,lech,0.6666666666666666
13013,Warsaw,Wev saw,0.5
60312,letter,"left ,",0.5
87499,out,out,0.0
41531,plastic,plastic,0.0
37976,By,by,0.5
76277,shopkeeper,shop keeps,0.3
45647,and,and,0.0
104536,of,cf,0.5
65263,Ponsonby,Ponson by,0.125
65079,be,be,0.0
33103,a,c.,2.0
4426,It,it,0.5
72711,be,be,0.0
43648,to,to,0.0
37146,or,vij,1.5
53833,rests,rests,0.0
2786,next,nett,0.25
94452,shorts,shorts,0.0
51915,by,by,0.0
22479,board,board,0.0
17451,poured,poured,0.0
51571,exists,exists,0.0
89152,discovered,discovered,0.0
87797,right,"might ,",0.6
30997,2skint,2s Kent,0.5
75248,to,kg,1.0
66314,in,in,0.0
48712,the,the,0.0
114573,up,up,0.0
67112,the,fte,0.6666666666666666
47246,put,pm h,1.0
104375,She,she,0.3333333333333333
27873,insensi-,insensi .,0.25
88173,sorry,so rry,0.2
112154,off,off,0.0
106041,dea-,clear,0.75
70079,to,to,0.0
86900,autocracy,antibody,0.6666666666666666
69425,AND,and,1.0
88717,",",t,1.0
96182,put,put,0.0
46009,acquaintances,ac-quartin taxes,0.46153846153846156
77576,can,can,0.0
102290,said,said,0.0
55536,was,waj,0.3333333333333333
106088,looked,looked,0.0
58155,lively,lively,0.0
48400,try,try,0.0
57584,is,is,0.0
103829,"""",1 1,3.0
29689,his,his,0.0
81802,you,you,0.0
2293,Mr.,fly,1.0
36966,walk,walk,0.0
65506,In,h.,1.0
76714,research,research,0.0
17724,join,join,0.0
94623,the,the,0.0
104247,driven,driven,0.0
13619,idea,ideg,0.25
79729,sufficient,sufficient,0.0
44585,clay,clay,0.0
23058,",",j,1.0
68726,",",j,1.0
77666,corporations,corporations,0.0
95530,Morfydd,Novfy Ad .,0.8571428571428571
29343,to,you,1.0
18161,pity,p. by,0.75
60118,Rome,rome,0.25
47076,of,of,0.0
29091,brother,brother,0.0
32171,have,have,0.0
82772,Do,do,0.5
38765,as,as,0.0
93209,spell,spell,0.0
1552,spokesman,poohenum,0.7777777777777778
68115,and,and,0.0
60393,by,by,0.0
100125,give,give,0.0
25245,an,an,0.0
40706,available,a vai la See,0.5555555555555556
56805,my,mg,0.5
77450,seventies,seven ties,0.1111111111111111
1410,of,of,0.0
83704,and,and,0.0
71614,with,with,0.0
74339,In,fr,1.0
7513,making,makeup,0.5
65686,had,frod,1.0
22765,one,on,0.3333333333333333
112616,fake,je be,1.0
41141,feeding,Feeding,0.14285714285714285
39256,Europe,Europe,0.0
115003,it,if,0.5
24359,It,jd,1.0
44916,for,for,0.0
20353,they,they,0.0
6213,UNIP,whip,1.0
74592,65,65,0.0
56777,In,lw,1.0
101954,"""","1 ,",3.0
54313,this,this,0.0
24096,Miss,jiss,0.25
5326,past,part,0.25
34108,Sabbath,Sabbath,0.0
61092,and,and,0.0
45229,their,their,0.0
41326,and,oxhol,1.6666666666666667
59452,",",i,1.0
69484,IN,in,1.0
56643,of,of,0.0
35953,with,with,0.0
41702,8,sp,2.0
99720,her,hen,0.3333333333333333
59619,In,in,0.5
50155,hot,hot,0.0
113788,",",#,1.0
69077,The,the,0.3333333333333333
3031,the,the,0.0
4967,Commonwealth,Commonwealth,0.0
71038,before,buffes,0.6666666666666666
88883,her,her,0.0
35649,quite,quite,0.0
59146,",",f,1.0
60929,perhaps,perhaps,0.0
78277,coolant,coolant,0.0
32369,over,over,0.0
69202,strength,strength,0.0
78558,water,w a kr,0.6
78384,into,im to,0.5
54869,said,paid,0.25
101524,the,the,0.0
20379,hectoring,"hectoring ,",0.2222222222222222
42747,as,cuss,1.5
98695,waiting,waiting,0.0
70702,desire,desire,0.0
73329,expenditure,expendi due,0.2727272727272727
69948,the,the,0.0
63975,malady,men likely,1.1666666666666667
14756,the,the,0.0
60034,the,the,0.0
49167,",",q,1.0
110052,his,j,1.0
60761,this,this,0.0
56433,",",f,1.0
28348,that,that,0.0
62726,...,ETI .,1.3333333333333333
101400,",",p,1.0
68979,',j,1.0
37955,five,five,0.0
51789,brew,brow,0.25
61615,may,may,0.0
4855,this,this,0.0
28073,queer,queer,0.0
107339,'m,in,1.0
88918,she,s he,0.3333333333333333
2169,to,to,0.0
62327,my,my,0.0
114474,bloody,bloody,0.0
78226,will,will,0.0
82469,stuff,stuff,0.0
7619,there,there,0.0
44057,tons,twos,0.5
70413,and,and,0.0
105635,If,if,0.5
80375,also,alvo,0.25
56030,Mr.,r. e,1.0
67558,asking,asking,0.0
63271,I,j,1.0
110560,making,making,0.0
36846,thoroughly,thoroophy,0.3
47724,ticket,ticket,0.0
60857,happens,hagpers,0.2857142857142857
113626,",",f,1.0
81543,the,the,0.0
56809,",",i,1.0
57124,delighted,delighted,0.0
74508,Other,other,0.2
94612,off,off,0.0
76710,offices,offices,0.0
19950,not,perl,1.3333333333333333
103458,me,v.v.,2.0
26281,and,and,0.0
27387,had,had,0.0
5438,people,people,0.0
77359,at,a f,1.0
96714,But,but,0.3333333333333333
31300,for,for,0.0
44496,the,the,0.0
47931,forces,forces,0.0
79755,the,the,0.0
84792,their,#vir,0.6
86473,a,cf,2.0
36531,something,something,0.0
111505,have,have,0.0
103046,the,the,0.0
111509,hot,hot,0.0
60698,letter,letter,0.0
1680,African,African,0.0
60445,fall,fall,0.0
29098,zestful,zestful,0.0
75055,closing,closing,0.0
65093,has,has,0.0
32836,over,over,0.0
45633,essence,essence,0.0
5661,you,you,0.0
56774,not,not,0.0
38153,on,on,0.0
108489,"""",lq,2.0
110552,Something,Some thing,0.1111111111111111
64533,the,the,0.0
